tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
JP	This study		0.3	250.0	82.8	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:12:34	1.3e-06	5.21e-09	5.679999999999999e-09	2.07e-09	8	273	GH1-1b_LP-DIR-AF-26	LT-AF-Z:LP-DIR-AF	g	26	pmagpy-4.2.50	GH1-1b	u	0.07	0	0.0	0.0	25	273
JP	This study		0.4	251.8	82.7	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:13:53	1.18e-06	4.79e-09	5.6399999999999995e-09	1.93e-09	8	273	GH1-1b_LP-DIR-AF-27	LT-AF-Z:LP-DIR-AF	g	27	pmagpy-4.2.50	GH1-1b	u	0.075	0	0.0	0.0	26	273
JP	This study		0.3	253.9	83.5	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:15:12	1.18e-06	4.88e-09	5.15e-09	1.84e-09	8	273	GH1-1b_LP-DIR-AF-28	LT-AF-Z:LP-DIR-AF	g	28	pmagpy-4.2.50	GH1-1b	u	0.08	0	0.0	0.0	27	273
JP	This study		0.4	251.5	82.7	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:16:32	1.02e-06	4.0600000000000005e-09	4.8100000000000006e-09	1.6699999999999998e-09	8	273	GH1-1b_LP-DIR-AF-29	LT-AF-Z:LP-DIR-AF	g	29	pmagpy-4.2.50	GH1-1b	u	0.085	0	0.0	0.0	28	273
JP	This study		0.4	252.7	82.7	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:17:51	1.01e-06	4e-09	4.7e-09	1.6399999999999997e-09	8	273	GH1-1b_LP-DIR-AF-30	LT-AF-Z:LP-DIR-AF	g	30	pmagpy-4.2.50	GH1-1b	u	0.09	0	0.0	0.0	29	273
JP	This study		0.4	255.0	83.1	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:19:11	9.83e-07	4.0299999999999995e-09	4.44e-09	1.55e-09	8	273	GH1-1b_LP-DIR-AF-31	LT-AF-Z:LP-DIR-AF	g	31	pmagpy-4.2.50	GH1-1b	u	0.095	0	0.0	0.0	30	273
JP	This study		0.4	254.0	82.9	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:20:30	9.25e-07	3.85e-09	4.25e-09	1.4800000000000003e-09	8	273	GH1-1b_LP-DIR-AF-32	LT-AF-Z:LP-DIR-AF	g	32	pmagpy-4.2.50	GH1-1b	u	0.1	0	0.0	0.0	31	273
JP	This study		0.4	252.5	83.2	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:21:50	9.47e-07	4.0600000000000005e-09	4.23e-09	1.45e-09	8	273	GH1-1b_LP-DIR-AF-33	LT-AF-Z:LP-DIR-AF	g	33	pmagpy-4.2.50	GH1-1b	u	0.105	0	0.0	0.0	32	273
JP	This study		0.4	252.8	82.6	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:23:10	8.68e-07	3.8200000000000005e-09	3.95e-09	1.4099999999999999e-09	8	273	GH1-1b_LP-DIR-AF-34	LT-AF-Z:LP-DIR-AF	g	34	pmagpy-4.2.50	GH1-1b	u	0.11	0	0.0	0.0	33	273
JP	This study		0.4	256.9	82.5	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:24:30	8.12e-07	3.18e-09	3.829999999999999e-09	1.3300000000000002e-09	8	273	GH1-1b_LP-DIR-AF-35	LT-AF-Z:LP-DIR-AF	g	35	pmagpy-4.2.50	GH1-1b	u	0.115	0	0.0	0.0	34	273
JP	This study		0.4	255.1	83.0	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:25:51	8.620000000000001e-07	3.3799999999999995e-09	4.14e-09	1.32e-09	8	273	GH1-1b_LP-DIR-AF-36	LT-AF-Z:LP-DIR-AF	g	36	pmagpy-4.2.50	GH1-1b	u	0.12	0	0.0	0.0	35	273
JP	This study		0.4	256.2	83.0	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:27:13	8.3e-07	3.4000000000000003e-09	3.9e-09	1.26e-09	8	273	GH1-1b_LP-DIR-AF-37	LT-AF-Z:LP-DIR-AF	g	37	pmagpy-4.2.50	GH1-1b	u	0.125	0	0.0	0.0	36	273
JP	This study		0.4	254.1	83.1	GH1-1b_LP-DIR-AF	hargrave 2021-03-16 20:28:34	8.070000000000001e-07	3.25e-09	3.97e-09	1.22e-09	8	273	GH1-1b_LP-DIR-AF-38	LT-AF-Z:LP-DIR-AF	g	38	pmagpy-4.2.50	GH1-1b	u	0.13	0	0.0	0.0	37	273
JP	This study		0.3	255.3	87.3	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:31:38	6.51e-06	2.0299999999999996e-08	2.18e-08	2.47e-09	8	273	GH1-2b_LP-DIR-AF-39	LT-NO:LP-DIR-AF	g	39	pmagpy-4.2.50	GH1-2b	u	0.0	0	0.0	0.0	0	273
JP	This study		0.3	259.2	87.4	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:32:57	6.48e-06	2.0499999999999998e-08	2.18e-08	2.65e-09	8	273	GH1-2b_LP-DIR-AF-40	LT-AF-Z:LP-DIR-AF	g	40	pmagpy-4.2.50	GH1-2b	u	0.001	0	0.0	0.0	1	273
JP	This study		0.3	264.3	87.3	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:34:16	6.42e-06	2.02e-08	2.2000000000000002e-08	2.87e-09	8	273	GH1-2b_LP-DIR-AF-41	LT-AF-Z:LP-DIR-AF	g	41	pmagpy-4.2.50	GH1-2b	u	0.002	0	0.0	0.0	2	273
JP	This study		0.3	267.7	87.1	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:35:35	6.36e-06	2.0099999999999998e-08	2.25e-08	3.0099999999999997e-09	8	273	GH1-2b_LP-DIR-AF-42	LT-AF-Z:LP-DIR-AF	g	42	pmagpy-4.2.50	GH1-2b	u	0.003	0	0.0	0.0	3	273
JP	This study		0.3	270.5	86.9	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:36:54	6.29e-06	1.96e-08	2.14e-08	3.3e-09	8	273	GH1-2b_LP-DIR-AF-43	LT-AF-Z:LP-DIR-AF	g	43	pmagpy-4.2.50	GH1-2b	u	0.004	0	0.0	0.0	4	273
JP	This study		0.3	272.3	86.7	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:38:12	6.22e-06	1.94e-08	2.13e-08	3.3399999999999996e-09	8	273	GH1-2b_LP-DIR-AF-44	LT-AF-Z:LP-DIR-AF	g	44	pmagpy-4.2.50	GH1-2b	u	0.005	0	0.0	0.0	5	273
JP	This study		0.3	274.0	86.5	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:39:31	6.16e-06	1.94e-08	2.0699999999999997e-08	3.3399999999999996e-09	8	273	GH1-2b_LP-DIR-AF-45	LT-AF-Z:LP-DIR-AF	g	45	pmagpy-4.2.50	GH1-2b	u	0.006	0	0.0	0.0	6	273
JP	This study		0.3	275.8	86.3	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:40:50	6.1e-06	1.91e-08	2.09e-08	3.6099999999999997e-09	8	273	GH1-2b_LP-DIR-AF-46	LT-AF-Z:LP-DIR-AF	g	46	pmagpy-4.2.50	GH1-2b	u	0.007	0	0.0	0.0	7	273
JP	This study		0.3	277.6	86.1	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:42:57	6.03e-06	1.8700000000000002e-08	2.04e-08	3.77e-09	8	273	GH1-2b_LP-DIR-AF-47	LT-AF-Z:LP-DIR-AF	g	47	pmagpy-4.2.50	GH1-2b	u	0.008	0	0.0	0.0	8	273
JP	This study		0.3	279.0	85.9	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:44:16	5.95e-06	1.86e-08	2.0099999999999998e-08	3.939999999999999e-09	8	273	GH1-2b_LP-DIR-AF-48	LT-AF-Z:LP-DIR-AF	g	48	pmagpy-4.2.50	GH1-2b	u	0.009	0	0.0	0.0	9	273
JP	This study		0.3	280.3	85.7	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:45:35	5.88e-06	1.86e-08	2.09e-08	4.05e-09	8	273	GH1-2b_LP-DIR-AF-49	LT-AF-Z:LP-DIR-AF	g	49	pmagpy-4.2.50	GH1-2b	u	0.01	0	0.0	0.0	10	273
JP	This study		0.3	282.8	85.3	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:46:54	5.75e-06	1.8e-08	1.88e-08	4.220000000000001e-09	8	273	GH1-2b_LP-DIR-AF-50	LT-AF-Z:LP-DIR-AF	g	50	pmagpy-4.2.50	GH1-2b	u	0.012	0	0.0	0.0	11	273
JP	This study		0.3	285.1	85.1	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:48:13	5.59e-06	1.77e-08	1.92e-08	4.42e-09	8	273	GH1-2b_LP-DIR-AF-51	LT-AF-Z:LP-DIR-AF	g	51	pmagpy-4.2.50	GH1-2b	u	0.014	0	0.0	0.0	12	273
JP	This study		0.3	286.2	84.8	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:49:31	5.44e-06	1.69e-08	1.8300000000000002e-08	4.51e-09	8	273	GH1-2b_LP-DIR-AF-52	LT-AF-Z:LP-DIR-AF	g	52	pmagpy-4.2.50	GH1-2b	u	0.016	0	0.0	0.0	13	273
JP	This study		0.3	287.3	84.6	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:50:51	5.28e-06	1.65e-08	1.8e-08	4.54e-09	8	273	GH1-2b_LP-DIR-AF-53	LT-AF-Z:LP-DIR-AF	g	53	pmagpy-4.2.50	GH1-2b	u	0.018	0	0.0	0.0	14	273
JP	This study		0.3	287.7	84.4	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:52:10	5.13e-06	1.6100000000000002e-08	1.71e-08	4.56e-09	8	273	GH1-2b_LP-DIR-AF-54	LT-AF-Z:LP-DIR-AF	g	54	pmagpy-4.2.50	GH1-2b	u	0.02	0	0.0	0.0	15	273
JP	This study		0.3	289.4	84.1	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:53:29	4.71e-06	1.48e-08	1.59e-08	4.379999999999999e-09	8	273	GH1-2b_LP-DIR-AF-55	LT-AF-Z:LP-DIR-AF	g	55	pmagpy-4.2.50	GH1-2b	u	0.025	0	0.0	0.0	16	273
JP	This study		0.3	290.4	83.9	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:54:48	4.24e-06	1.3400000000000001e-08	1.47e-08	4.09e-09	8	273	GH1-2b_LP-DIR-AF-56	LT-AF-Z:LP-DIR-AF	g	56	pmagpy-4.2.50	GH1-2b	u	0.03	0	0.0	0.0	17	273
JP	This study		0.3	290.2	83.8	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:56:07	3.76e-06	1.1699999999999999e-08	1.29e-08	3.68e-09	8	273	GH1-2b_LP-DIR-AF-57	LT-AF-Z:LP-DIR-AF	g	57	pmagpy-4.2.50	GH1-2b	u	0.035	0	0.0	0.0	18	273
JP	This study		0.3	291.3	83.8	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:57:25	3.3e-06	1.05e-08	1.1299999999999999e-08	3.22e-09	8	273	GH1-2b_LP-DIR-AF-58	LT-AF-Z:LP-DIR-AF	g	58	pmagpy-4.2.50	GH1-2b	u	0.04	0	0.0	0.0	19	273
JP	This study		0.3	291.7	83.9	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 20:58:44	2.89e-06	9.429999999999999e-09	1.01e-08	2.7899999999999997e-09	8	273	GH1-2b_LP-DIR-AF-59	LT-AF-Z:LP-DIR-AF	g	59	pmagpy-4.2.50	GH1-2b	u	0.045	0	0.0	0.0	20	273
JP	This study		0.3	292.3	83.8	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:00:03	2.51e-06	7.74e-09	8.48e-09	2.47e-09	8	273	GH1-2b_LP-DIR-AF-60	LT-AF-Z:LP-DIR-AF	g	60	pmagpy-4.2.50	GH1-2b	u	0.05	0	0.0	0.0	21	273
JP	This study		0.3	292.6	83.9	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:01:22	2.2e-06	6.67e-09	7.55e-09	2.14e-09	8	273	GH1-2b_LP-DIR-AF-61	LT-AF-Z:LP-DIR-AF	g	61	pmagpy-4.2.50	GH1-2b	u	0.055	0	0.0	0.0	22	273
JP	This study		0.3	292.2	84.0	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:02:41	1.96e-06	5.84e-09	6.609999999999999e-09	1.9e-09	8	273	GH1-2b_LP-DIR-AF-62	LT-AF-Z:LP-DIR-AF	g	62	pmagpy-4.2.50	GH1-2b	u	0.06	0	0.0	0.0	23	273
JP	This study		0.3	291.6	83.7	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:04:00	1.75e-06	5.6399999999999995e-09	6.64e-09	1.7199999999999999e-09	8	273	GH1-2b_LP-DIR-AF-63	LT-AF-Z:LP-DIR-AF	g	63	pmagpy-4.2.50	GH1-2b	u	0.065	0	0.0	0.0	24	273
JP	This study		0.3	292.6	84.0	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:05:19	1.6e-06	5.21e-09	6.0499999999999996e-09	1.55e-09	8	273	GH1-2b_LP-DIR-AF-64	LT-AF-Z:LP-DIR-AF	g	64	pmagpy-4.2.50	GH1-2b	u	0.07	0	0.0	0.0	25	273
JP	This study		0.3	292.6	83.8	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:06:38	1.47e-06	4.25e-09	5.13e-09	1.4800000000000003e-09	8	273	GH1-2b_LP-DIR-AF-65	LT-AF-Z:LP-DIR-AF	g	65	pmagpy-4.2.50	GH1-2b	u	0.075	0	0.0	0.0	26	273
JP	This study		0.3	293.9	83.7	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:08:00	1.38e-06	4.120000000000001e-09	4.770000000000001e-09	1.3699999999999998e-09	8	273	GH1-2b_LP-DIR-AF-66	LT-AF-Z:LP-DIR-AF	g	66	pmagpy-4.2.50	GH1-2b	u	0.08	0	0.0	0.0	27	273
JP	This study		0.3	294.0	83.9	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:09:20	1.3e-06	3.69e-09	4.4799999999999994e-09	1.27e-09	8	273	GH1-2b_LP-DIR-AF-67	LT-AF-Z:LP-DIR-AF	g	67	pmagpy-4.2.50	GH1-2b	u	0.085	0	0.0	0.0	28	273
JP	This study		0.3	290.3	83.8	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:10:39	1.24e-06	3.5600000000000005e-09	4.7e-09	1.23e-09	8	273	GH1-2b_LP-DIR-AF-68	LT-AF-Z:LP-DIR-AF	g	68	pmagpy-4.2.50	GH1-2b	u	0.09	0	0.0	0.0	29	273
JP	This study		0.3	294.0	83.7	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:12:02	1.2e-06	3.5e-09	4.220000000000001e-09	1.2e-09	8	273	GH1-2b_LP-DIR-AF-69	LT-AF-Z:LP-DIR-AF	g	69	pmagpy-4.2.50	GH1-2b	u	0.095	0	0.0	0.0	30	273
JP	This study		0.3	295.8	83.8	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:13:21	1.15e-06	3.6099999999999997e-09	4.62e-09	1.15e-09	8	273	GH1-2b_LP-DIR-AF-70	LT-AF-Z:LP-DIR-AF	g	70	pmagpy-4.2.50	GH1-2b	u	0.1	0	0.0	0.0	31	273
JP	This study		0.3	294.2	84.0	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:14:41	1.12e-06	3.32e-09	4.39e-09	1.1e-09	8	273	GH1-2b_LP-DIR-AF-71	LT-AF-Z:LP-DIR-AF	g	71	pmagpy-4.2.50	GH1-2b	u	0.105	0	0.0	0.0	32	273
JP	This study		0.3	293.4	83.9	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:16:04	1.09e-06	3.11e-09	4.21e-09	1.06e-09	8	273	GH1-2b_LP-DIR-AF-72	LT-AF-Z:LP-DIR-AF	g	72	pmagpy-4.2.50	GH1-2b	u	0.11	0	0.0	0.0	33	273
JP	This study		0.3	294.7	84.0	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:17:29	1.06e-06	3.3e-09	3.6700000000000004e-09	1.0400000000000001e-09	8	273	GH1-2b_LP-DIR-AF-73	LT-AF-Z:LP-DIR-AF	g	73	pmagpy-4.2.50	GH1-2b	u	0.115	0	0.0	0.0	34	273
JP	This study		0.3	293.9	84.1	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:18:50	1.05e-06	3.16e-09	4.0299999999999995e-09	1.0400000000000001e-09	8	273	GH1-2b_LP-DIR-AF-74	LT-AF-Z:LP-DIR-AF	g	74	pmagpy-4.2.50	GH1-2b	u	0.12	0	0.0	0.0	35	273
JP	This study		0.3	292.6	84.0	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:20:11	1.03e-06	2.9600000000000005e-09	3.7200000000000004e-09	9.78e-10	8	273	GH1-2b_LP-DIR-AF-75	LT-AF-Z:LP-DIR-AF	g	75	pmagpy-4.2.50	GH1-2b	u	0.125	0	0.0	0.0	36	273
JP	This study		0.3	294.1	83.8	GH1-2b_LP-DIR-AF	hargrave 2021-03-16 21:21:36	1.01e-06	3.0099999999999997e-09	3.939999999999999e-09	1.01e-09	8	273	GH1-2b_LP-DIR-AF-76	LT-AF-Z:LP-DIR-AF	g	76	pmagpy-4.2.50	GH1-2b	u	0.13	0	0.0	0.0	37	273
JP	This study		0.3	222.6	80.5	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:23:00	5.79e-06	1.79e-08	2.12e-08	4.120000000000001e-09	8	273	GH1-3b_LP-DIR-AF-77	LT-NO:LP-DIR-AF	g	77	pmagpy-4.2.50	GH1-3b	u	0.0	0	0.0	0.0	0	273
JP	This study		0.3	223.7	80.7	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:24:19	5.76e-06	1.8700000000000002e-08	2.18e-08	4.53e-09	8	273	GH1-3b_LP-DIR-AF-78	LT-AF-Z:LP-DIR-AF	g	78	pmagpy-4.2.50	GH1-3b	u	0.001	0	0.0	0.0	1	273
JP	This study		0.3	225.7	80.9	GH1-3b_LP-DIR-AF	hargrave 2021-03-16 21:25:38	5.7e-06	1.85e-08	2.17e-08	4.4700000000000005e-09	8	273	GH1-3b_LP-DIR-AF-79	LT-AF-Z:LP-DIR-AF	g	79	pmagpy-4.2.50	GH1-3b	u	0.002	0	0.0	0.0	2	273
